1 [1, 67, 0, 0, 0, 0, 0, 0]
19 [1, 106700, 123700, 2, 1073, 1, -105627, 0]
20 [1, 106700, 123700, 2, 1073, 1, -105627, 0]
12 [1, 106700, 123700, 2, 1073, 1, 2, 0]
13 [1, 106700, 123700, 2, 1073, 1, 2146, 0]
14 [1, 106700, 123700, 2, 1073, 1, -104554, 0]
15 [1, 106700, 123700, 2, 1073, 1, -104554, 0]
17 [1, 106700, 123700, 2, 1074, 1, -104554, 0]
18 [1, 106700, 123700, 2, 1074, 1, 1074, 0]
19 [1, 106700, 123700, 2, 1074, 1, -105626, 0]
20 [1, 106700, 123700, 2, 1074, 1, -105626, 0]
12 [1, 106700, 123700, 2, 1074, 1, 2, 0]
13 [1, 106700, 123700, 2, 1074, 1, 2148, 0]
14 [1, 106700, 123700, 2, 1074, 1, -104552, 0]
15 [1, 106700, 123700, 2, 1074, 1, -104552, 0]
17 [1, 106700, 123700, 2, 1075, 1, -104552, 0]
18 [1, 106700, 123700, 2, 1075, 1, 1075, 0]
19 [1, 106700, 123700, 2, 1075, 1, -105625, 0]
20 [1, 106700, 123700, 2, 1075, 1, -105625, 0]
12 [1, 106700, 123700, 2, 1075, 1, 2, 0]
13 [1, 106700, 123700, 2, 1075, 1, 2150, 0]
14 [1, 106700, 123700, 2, 1075, 1, -104550, 0]
15 [1, 106700, 123700, 2, 1075, 1, -104550, 0]
17 [1, 106700, 123700, 2, 1076, 1, -104550, 0]
18 [1, 106700, 123700, 2, 1076, 1, 1076, 0]
19 [1, 106700, 123700, 2, 1076, 1, -105624, 0]
20 [1, 106700, 123700, 2, 1076, 1, -105624, 0]
12 [1, 106700, 123700, 2, 1076, 1, 2, 0]
13 [1, 106700, 123700, 2, 1076, 1, 2152, 0]
14 [1, 106700, 123700, 2, 1076, 1, -104548, 0]
15 [1, 106700, 123700, 2, 1076, 1, -104548, 0]
17 [1, 106700, 123700, 2, 1077, 1, -104548, 0]
18 [1, 106700, 123700, 2, 1077, 1, 1077, 0]
19 [1, 106700, 123700, 2, 1077, 1, -105623, 0]
20 [1, 106700, 123700, 2, 1077, 1, -105623, 0]
12 [1, 106700, 123700, 2, 1077, 1, 2, 0]
13 [1, 106700, 123700, 2, 1077, 1, 2154, 0]
14 [1, 106700, 123700, 2, 1077, 1, -104546, 0]
15 [1, 106700, 123700, 2, 1077, 1, -104546, 0]
17 [1, 106700, 123700, 2, 1078, 1, -104546, 0]
18 [1, 106700, 123700, 2, 1078, 1, 1078, 0]
19 [1, 106700, 123700, 2, 1078, 1, -105622, 0]
20 [1, 106700, 123700, 2, 1078, 1, -105622, 0]
12 [1, 106700, 123700, 2, 1078, 1, 2, 0]
13 [1, 106700, 123700, 2, 1078, 1, 2156, 0]
14 [1, 106700, 123700, 2, 1078, 1, -104544, 0]
15 [1, 106700, 123700, 2, 1078, 1, -104544, 0]
17 [1, 106700, 123700, 2, 1079, 1, -104544, 0]
18 [1, 106700, 123700, 2, 1079, 1, 1079, 0]
19 [1, 106700, 123700, 2, 1079, 1, -105621, 0]
20 [1, 106700, 123700, 2, 1079, 1, -105621, 0]
12 [1, 106700, 123700, 2, 1079, 1, 2, 0]
13 [1, 106700, 123700, 2, 1079, 1, 2158, 0]
14 [1, 106700, 123700, 2, 1079, 1, -104542, 0]
15 [1, 106700, 123700, 2, 1079, 1, -104542, 0]
17 [1, 106700, 123700, 2, 1080, 1, -104542, 0]
18 [1, 106700, 123700, 2, 1080, 1, 1080, 0]
19 [1, 106700, 123700, 2, 1080, 1, -105620, 0]
20 [1, 106700, 123700, 2, 1080, 1, -105620, 0]
12 [1, 106700, 123700, 2, 1080, 1, 2, 0]
13 [1, 106700, 123700, 2, 1080, 1, 2160, 0]
14 [1, 106700, 123700, 2, 1080, 1, -104540, 0]
15 [1, 106700, 123700, 2, 1080, 1, -104540, 0]
17 [1, 106700, 123700, 2, 1081, 1, -104540, 0]
18 [1, 106700, 123700, 2, 1081, 1, 1081, 0]
19 [1, 106700, 123700, 2, 1081, 1, -105619, 0]
20 [1, 106700, 123700, 2, 1081, 1, -105619, 0]
12 [1, 106700, 123700, 2, 1081, 1, 2, 0]
13 [1, 106700, 123700, 2, 1081, 1, 2162, 0]
14 [1, 106700, 123700, 2, 1081, 1, -104538, 0]
15 [1, 106700, 123700, 2, 1081, 1, -104538, 0]
17 [1, 106700, 123700, 2, 1082, 1, -104538, 0]
18 [1, 106700, 123700, 2, 1082, 1, 1082, 0]
19 [1, 106700, 123700, 2, 1082, 1, -105618, 0]
20 [1, 106700, 123700, 2, 1082, 1, -105618, 0]
12 [1, 106700, 123700, 2, 1082, 1, 2, 0]
13 [1, 106700, 123700, 2, 1082, 1, 2164, 0]
14 [1, 106700, 123700, 2, 1082, 1, -104536, 0]
15 [1, 106700, 123700, 2, 1082, 1, -104536, 0]
17 [1, 106700, 123700, 2, 1083, 1, -104536, 0]
18 [1, 106700, 123700, 2, 1083, 1, 1083, 0]
19 [1, 106700, 123700, 2, 1083, 1, -105617, 0]
20 [1, 106700, 123700, 2, 1083, 1, -105617, 0]
12 [1, 106700, 123700, 2, 1083, 1, 2, 0]
13 [1, 106700, 123700, 2, 1083, 1, 2166, 0]
14 [1, 106700, 123700, 2, 1083, 1, -104534, 0]
15 [1, 106700, 123700, 2, 1083, 1, -104534, 0]
17 [1, 106700, 123700, 2, 1084, 1, -104534, 0]
18 [1, 106700, 123700, 2, 1084, 1, 1084, 0]
19 [1, 106700, 123700, 2, 1084, 1, -105616, 0]
20 [1, 106700, 123700, 2, 1084, 1, -105616, 0]
12 [1, 106700, 123700, 2, 1084, 1, 2, 0]
13 [1, 106700, 123700, 2, 1084, 1, 2168, 0]
14 [1, 106700, 123700, 2, 1084, 1, -104532, 0]
15 [1, 106700, 123700, 2, 1084, 1, -104532, 0]
17 [1, 106700, 123700, 2, 1085, 1, -104532, 0]
18 [1, 106700, 123700, 2, 1085, 1, 1085, 0]
19 [1, 106700, 123700, 2, 1085, 1, -105615, 0]
20 [1, 106700, 123700, 2, 1085, 1, -105615, 0]
12 [1, 106700, 123700, 2, 1085, 1, 2, 0]
13 [1, 106700, 123700, 2, 1085, 1, 2170, 0]
14 [1, 106700, 123700, 2, 1085, 1, -104530, 0]
15 [1, 106700, 123700, 2, 1085, 1, -104530, 0]
17 [1, 106700, 123700, 2, 1086, 1, -104530, 0]
18 [1, 106700, 123700, 2, 1086, 1, 1086, 0]
19 [1, 106700, 123700, 2, 1086, 1, -105614, 0]
20 [1, 106700, 123700, 2, 1086, 1, -105614, 0]
12 [1, 106700, 123700, 2, 1086, 1, 2, 0]
13 [1, 106700, 123700, 2, 1086, 1, 2172, 0]
14 [1, 106700, 123700, 2, 1086, 1, -104528, 0]
15 [1, 106700, 123700, 2, 1086, 1, -104528, 0]
17 [1, 106700, 123700, 2, 1087, 1, -104528, 0]
18 [1, 106700, 123700, 2, 1087, 1, 1087, 0]
19 [1, 106700, 123700, 2, 1087, 1, -105613, 0]
20 [1, 106700, 123700, 2, 1087, 1, -105613, 0]
12 [1, 106700, 123700, 2, 1087, 1, 2, 0]
13 [1, 106700, 123700, 2, 1087, 1, 2174, 0]
14 [1, 106700, 123700, 2, 1087, 1, -104526, 0]
15 [1, 106700, 123700, 2, 1087, 1, -104526, 0]
17 [1, 106700, 123700, 2, 1088, 1, -104526, 0]
18 [1, 106700, 123700, 2, 1088, 1, 1088, 0]
19 [1, 106700, 123700, 2, 1088, 1, -105612, 0]
20 [1, 106700, 123700, 2, 1088, 1, -105612, 0]
12 [1, 106700, 123700, 2, 1088, 1, 2, 0]
13 [1, 106700, 123700, 2, 1088, 1, 2176, 0]
14 [1, 106700, 123700, 2, 1088, 1, -104524, 0]
15 [1, 106700, 123700, 2, 1088, 1, -104524, 0]
17 [1, 106700, 123700, 2, 1089, 1, -104524, 0]
18 [1, 106700, 123700, 2, 1089, 1, 1089, 0]
19 [1, 106700, 123700, 2, 1089, 1, -105611, 0]
20 [1, 106700, 123700, 2, 1089, 1, -105611, 0]
12 [1, 106700, 123700, 2, 1089, 1, 2, 0]
13 [1, 106700, 123700, 2, 1089, 1, 2178, 0]
14 [1, 106700, 123700, 2, 1089, 1, -104522, 0]
15 [1, 106700, 123700, 2, 1089, 1, -104522, 0]
17 [1, 106700, 123700, 2, 1090, 1, -104522, 0]
18 [1, 106700, 123700, 2, 1090, 1, 1090, 0]
19 [1, 106700, 123700, 2, 1090, 1, -105610, 0]
20 [1, 106700, 123700, 2, 1090, 1, -105610, 0]
12 [1, 106700, 123700, 2, 1090, 1, 2, 0]
13 [1, 106700, 123700, 2, 1090, 1, 2180, 0]
14 [1, 106700, 123700, 2, 1090, 1, -104520, 0]
15 [1, 106700, 123700, 2, 1090, 1, -104520, 0]
17 [1, 106700, 123700, 2, 1091, 1, -104520, 0]
18 [1, 106700, 123700, 2, 1091, 1, 1091, 0]
19 [1, 106700, 123700, 2, 1091, 1, -105609, 0]
20 [1, 106700, 123700, 2, 1091, 1, -105609, 0]
12 [1, 106700, 123700, 2, 1091, 1, 2, 0]
13 [1, 106700, 123700, 2, 1091, 1, 2182, 0]
14 [1, 106700, 123700, 2, 1091, 1, -104518, 0]
15 [1, 106700, 123700, 2, 1091, 1, -104518, 0]
17 [1, 106700, 123700, 2, 1092, 1, -104518, 0]
18 [1, 106700, 123700, 2, 1092, 1, 1092, 0]
19 [1, 106700, 123700, 2, 1092, 1, -105608, 0]
20 [1, 106700, 123700, 2, 1092, 1, -105608, 0]
12 [1, 106700, 123700, 2, 1092, 1, 2, 0]
13 [1, 106700, 123700, 2, 1092, 1, 2184, 0]
14 [1, 106700, 123700, 2, 1092, 1, -104516, 0]
15 [1, 106700, 123700, 2, 1092, 1, -104516, 0]
17 [1, 106700, 123700, 2, 1093, 1, -104516, 0]
18 [1, 106700, 123700, 2, 1093, 1, 1093, 0]
19 [1, 106700, 123700, 2, 1093, 1, -105607, 0]
20 [1, 106700, 123700, 2, 1093, 1, -105607, 0]
12 [1, 106700, 123700, 2, 1093, 1, 2, 0]
13 [1, 106700, 123700, 2, 1093, 1, 2186, 0]
14 [1, 106700, 123700, 2, 1093, 1, -104514, 0]
15 [1, 106700, 123700, 2, 1093, 1, -104514, 0]
17 [1, 106700, 123700, 2, 1094, 1, -104514, 0]
18 [1, 106700, 123700, 2, 1094, 1, 1094, 0]
19 [1, 106700, 123700, 2, 1094, 1, -105606, 0]
20 [1, 106700, 123700, 2, 1094, 1, -105606, 0]
12 [1, 106700, 123700, 2, 1094, 1, 2, 0]
13 [1, 106700, 123700, 2, 1094, 1, 2188, 0]
14 [1, 106700, 123700, 2, 1094, 1, -104512, 0]
15 [1, 106700, 123700, 2, 1094, 1, -104512, 0]
17 [1, 106700, 123700, 2, 1095, 1, -104512, 0]
18 [1, 106700, 123700, 2, 1095, 1, 1095, 0]
19 [1, 106700, 123700, 2, 1095, 1, -105605, 0]
20 [1, 106700, 123700, 2, 1095, 1, -105605, 0]
12 [1, 106700, 123700, 2, 1095, 1, 2, 0]
13 [1, 106700, 123700, 2, 1095, 1, 2190, 0]
14 [1, 106700, 123700, 2, 1095, 1, -104510, 0]
15 [1, 106700, 123700, 2, 1095, 1, -104510, 0]
17 [1, 106700, 123700, 2, 1096, 1, -104510, 0]
18 [1, 106700, 123700, 2, 1096, 1, 1096, 0]
19 [1, 106700, 123700, 2, 1096, 1, -105604, 0]
20 [1, 106700, 123700, 2, 1096, 1, -105604, 0]
12 [1, 106700, 123700, 2, 1096, 1, 2, 0]
13 [1, 106700, 123700, 2, 1096, 1, 2192, 0]
14 [1, 106700, 123700, 2, 1096, 1, -104508, 0]
15 [1, 106700, 123700, 2, 1096, 1, -104508, 0]
17 [1, 106700, 123700, 2, 1097, 1, -104508, 0]
18 [1, 106700, 123700, 2, 1097, 1, 1097, 0]
19 [1, 106700, 123700, 2, 1097, 1, -105603, 0]
20 [1, 106700, 123700, 2, 1097, 1, -105603, 0]
12 [1, 106700, 123700, 2, 1097, 1, 2, 0]
13 [1, 106700, 123700, 2, 1097, 1, 2194, 0]
14 [1, 106700, 123700, 2, 1097, 1, -104506, 0]
15 [1, 106700, 123700, 2, 1097, 1, -104506, 0]
17 [1, 106700, 123700, 2, 1098, 1, -104506, 0]
18 [1, 106700, 123700, 2, 1098, 1, 1098, 0]
19 [1, 106700, 123700, 2, 1098, 1, -105602, 0]
20 [1, 106700, 123700, 2, 1098, 1, -105602, 0]
12 [1, 106700, 123700, 2, 1098, 1, 2, 0]
13 [1, 106700, 123700, 2, 1098, 1, 2196, 0]
14 [1, 106700, 123700, 2, 1098, 1, -104504, 0]
15 [1, 106700, 123700, 2, 1098, 1, -104504, 0]
17 [1, 106700, 123700, 2, 1099, 1, -104504, 0]
18 [1, 106700, 123700, 2, 1099, 1, 1099, 0]
19 [1, 106700, 123700, 2, 1099, 1, -105601, 0]
20 [1, 106700, 123700, 2, 1099, 1, -105601, 0]
12 [1, 106700, 123700, 2, 1099, 1, 2, 0]
13 [1, 106700, 123700, 2, 1099, 1, 2198, 0]
14 [1, 106700, 123700, 2, 1099, 1, -104502, 0]
15 [1, 106700, 123700, 2, 1099, 1, -104502, 0]
17 [1, 106700, 123700, 2, 1100, 1, -104502, 0]
18 [1, 106700, 123700, 2, 1100, 1, 1100, 0]
19 [1, 106700, 123700, 2, 1100, 1, -105600, 0]
20 [1, 106700, 123700, 2, 1100, 1, -105600, 0]
12 [1, 106700, 123700, 2, 1100, 1, 2, 0]
13 [1, 106700, 123700, 2, 1100, 1, 2200, 0]
14 [1, 106700, 123700, 2, 1100, 1, -104500, 0]
15 [1, 106700, 123700, 2, 1100, 1, -104500, 0]
17 [1, 106700, 123700, 2, 1101, 1, -104500, 0]
18 [1, 106700, 123700, 2, 1101, 1, 1101, 0]
19 [1, 106700, 123700, 2, 1101, 1, -105599, 0]
20 [1, 106700, 123700, 2, 1101, 1, -105599, 0]
12 [1, 106700, 123700, 2, 1101, 1, 2, 0]
13 [1, 106700, 123700, 2, 1101, 1, 2202, 0]
14 [1, 106700, 123700, 2, 1101, 1, -104498, 0]
15 [1, 106700, 123700, 2, 1101, 1, -104498, 0]
17 [1, 106700, 123700, 2, 1102, 1, -104498, 0]
18 [1, 106700, 123700, 2, 1102, 1, 1102, 0]
19 [1, 106700, 123700, 2, 1102, 1, -105598, 0]
20 [1, 106700, 123700, 2, 1102, 1, -105598, 0]
12 [1, 106700, 123700, 2, 1102, 1, 2, 0]
13 [1, 106700, 123700, 2, 1102, 1, 2204, 0]
14 [1, 106700, 123700, 2, 1102, 1, -104496, 0]
15 [1, 106700, 123700, 2, 1102, 1, -104496, 0]
17 [1, 106700, 123700, 2, 1103, 1, -104496, 0]
18 [1, 106700, 123700, 2, 1103, 1, 1103, 0]
19 [1, 106700, 123700, 2, 1103, 1, -105597, 0]
20 [1, 106700, 123700, 2, 1103, 1, -105597, 0]
12 [1, 106700, 123700, 2, 1103, 1, 2, 0]
13 [1, 106700, 123700, 2, 1103, 1, 2206, 0]
14 [1, 106700, 123700, 2, 1103, 1, -104494, 0]
15 [1, 106700, 123700, 2, 1103, 1, -104494, 0]
17 [1, 106700, 123700, 2, 1104, 1, -104494, 0]
18 [1, 106700, 123700, 2, 1104, 1, 1104, 0]
19 [1, 106700, 123700, 2, 1104, 1, -105596, 0]
20 [1, 106700, 123700, 2, 1104, 1, -105596, 0]
12 [1, 106700, 123700, 2, 1104, 1, 2, 0]
13 [1, 106700, 123700, 2, 1104, 1, 2208, 0]
14 [1, 106700, 123700, 2, 1104, 1, -104492, 0]
15 [1, 106700, 123700, 2, 1104, 1, -104492, 0]
17 [1, 106700, 123700, 2, 1105, 1, -104492, 0]
18 [1, 106700, 123700, 2, 1105, 1, 1105, 0]
19 [1, 106700, 123700, 2, 1105, 1, -105595, 0]
20 [1, 106700, 123700, 2, 1105, 1, -105595, 0]
12 [1, 106700, 123700, 2, 1105, 1, 2, 0]
13 [1, 106700, 123700, 2, 1105, 1, 2210, 0]
14 [1, 106700, 123700, 2, 1105, 1, -104490, 0]
15 [1, 106700, 123700, 2, 1105, 1, -104490, 0]
17 [1, 106700, 123700, 2, 1106, 1, -104490, 0]
18 [1, 106700, 123700, 2, 1106, 1, 1106, 0]
19 [1, 106700, 123700, 2, 1106, 1, -105594, 0]
20 [1, 106700, 123700, 2, 1106, 1, -105594, 0]
12 [1, 106700, 123700, 2, 1106, 1, 2, 0]
13 [1, 106700, 123700, 2, 1106, 1, 2212, 0]
14 [1, 106700, 123700, 2, 1106, 1, -104488, 0]
15 [1, 106700, 123700, 2, 1106, 1, -104488, 0]
17 [1, 106700, 123700, 2, 1107, 1, -104488, 0]
18 [1, 106700, 123700, 2, 1107, 1, 1107, 0]
19 [1, 106700, 123700, 2, 1107, 1, -105593, 0]
20 [1, 106700, 123700, 2, 1107, 1, -105593, 0]
12 [1, 106700, 123700, 2, 1107, 1, 2, 0]
13 [1, 106700, 123700, 2, 1107, 1, 2214, 0]
14 [1, 106700, 123700, 2, 1107, 1, -104486, 0]
15 [1, 106700, 123700, 2, 1107, 1, -104486, 0]
17 [1, 106700, 123700, 2, 1108, 1, -104486, 0]
18 [1, 106700, 123700, 2, 1108, 1, 1108, 0]
19 [1, 106700, 123700, 2, 1108, 1, -105592, 0]
20 [1, 106700, 123700, 2, 1108, 1, -105592, 0]
12 [1, 106700, 123700, 2, 1108, 1, 2, 0]
13 [1, 106700, 123700, 2, 1108, 1, 2216, 0]
14 [1, 106700, 123700, 2, 1108, 1, -104484, 0]
15 [1, 106700, 123700, 2, 1108, 1, -104484, 0]
17 [1, 106700, 123700, 2, 1109, 1, -104484, 0]
18 [1, 106700, 123700, 2, 1109, 1, 1109, 0]
19 [1, 106700, 123700, 2, 1109, 1, -105591, 0]
20 [1, 106700, 123700, 2, 1109, 1, -105591, 0]
12 [1, 106700, 123700, 2, 1109, 1, 2, 0]
13 [1, 106700, 123700, 2, 1109, 1, 2218, 0]
14 [1, 106700, 123700, 2, 1109, 1, -104482, 0]
15 [1, 106700, 123700, 2, 1109, 1, -104482, 0]
17 [1, 106700, 123700, 2, 1110, 1, -104482, 0]
18 [1, 106700, 123700, 2, 1110, 1, 1110, 0]
19 [1, 106700, 123700, 2, 1110, 1, -105590, 0]
20 [1, 106700, 123700, 2, 1110, 1, -105590, 0]
12 [1, 106700, 123700, 2, 1110, 1, 2, 0]
13 [1, 106700, 123700, 2, 1110, 1, 2220, 0]
14 [1, 106700, 123700, 2, 1110, 1, -104480, 0]
15 [1, 106700, 123700, 2, 1110, 1, -104480, 0]
17 [1, 106700, 123700, 2, 1111, 1, -104480, 0]
18 [1, 106700, 123700, 2, 1111, 1, 1111, 0]
19 [1, 106700, 123700, 2, 1111, 1, -105589, 0]
20 [1, 106700, 123700, 2, 1111, 1, -105589, 0]
12 [1, 106700, 123700, 2, 1111, 1, 2, 0]
13 [1, 106700, 123700, 2, 1111, 1, 2222, 0]
14 [1, 106700, 123700, 2, 1111, 1, -104478, 0]
15 [1, 106700, 123700, 2, 1111, 1, -104478, 0]
17 [1, 106700, 123700, 2, 1112, 1, -104478, 0]
18 [1, 106700, 123700, 2, 1112, 1, 1112, 0]
19 [1, 106700, 123700, 2, 1112, 1, -105588, 0]
20 [1, 106700, 123700, 2, 1112, 1, -105588, 0]
12 [1, 106700, 123700, 2, 1112, 1, 2, 0]
13 [1, 106700, 123700, 2, 1112, 1, 2224, 0]
14 [1, 106700, 123700, 2, 1112, 1, -104476, 0]
15 [1, 106700, 123700, 2, 1112, 1, -104476, 0]
17 [1, 106700, 123700, 2, 1113, 1, -104476, 0]
18 [1, 106700, 123700, 2, 1113, 1, 1113, 0]
19 [1, 106700, 123700, 2, 1113, 1, -105587, 0]
20 [1, 106700, 123700, 2, 1113, 1, -105587, 0]
12 [1, 106700, 123700, 2, 1113, 1, 2, 0]
13 [1, 106700, 123700, 2, 1113, 1, 2226, 0]
14 [1, 106700, 123700, 2, 1113, 1, -104474, 0]
15 [1, 106700, 123700, 2, 1113, 1, -104474, 0]
17 [1, 106700, 123700, 2, 1114, 1, -104474, 0]
18 [1, 106700, 123700, 2, 1114, 1, 1114, 0]
19 [1, 106700, 123700, 2, 1114, 1, -105586, 0]
20 [1, 106700, 123700, 2, 1114, 1, -105586, 0]
12 [1, 106700, 123700, 2, 1114, 1, 2, 0]
13 [1, 106700, 123700, 2, 1114, 1, 2228, 0]
14 [1, 106700, 123700, 2, 1114, 1, -104472, 0]
15 [1, 106700, 123700, 2, 1114, 1, -104472, 0]
17 [1, 106700, 123700, 2, 1115, 1, -104472, 0]
18 [1, 106700, 123700, 2, 1115, 1, 1115, 0]
19 [1, 106700, 123700, 2, 1115, 1, -105585, 0]
20 [1, 106700, 123700, 2, 1115, 1, -105585, 0]
12 [1, 106700, 123700, 2, 1115, 1, 2, 0]
13 [1, 106700, 123700, 2, 1115, 1, 2230, 0]
14 [1, 106700, 123700, 2, 1115, 1, -104470, 0]
15 [1, 106700, 123700, 2, 1115, 1, -104470, 0]
17 [1, 106700, 123700, 2, 1116, 1, -104470, 0]
18 [1, 106700, 123700, 2, 1116, 1, 1116, 0]
19 [1, 106700, 123700, 2, 1116, 1, -105584, 0]
20 [1, 106700, 123700, 2, 1116, 1, -105584, 0]
12 [1, 106700, 123700, 2, 1116, 1, 2, 0]
13 [1, 106700, 123700, 2, 1116, 1, 2232, 0]
14 [1, 106700, 123700, 2, 1116, 1, -104468, 0]
15 [1, 106700, 123700, 2, 1116, 1, -104468, 0]
17 [1, 106700, 123700, 2, 1117, 1, -104468, 0]
18 [1, 106700, 123700, 2, 1117, 1, 1117, 0]
19 [1, 106700, 123700, 2, 1117, 1, -105583, 0]
20 [1, 106700, 123700, 2, 1117, 1, -105583, 0]
12 [1, 106700, 123700, 2, 1117, 1, 2, 0]
13 [1, 106700, 123700, 2, 1117, 1, 2234, 0]
14 [1, 106700, 123700, 2, 1117, 1, -104466, 0]
15 [1, 106700, 123700, 2, 1117, 1, -104466, 0]
17 [1, 106700, 123700, 2, 1118, 1, -104466, 0]
18 [1, 106700, 123700, 2, 1118, 1, 1118, 0]
19 [1, 106700, 123700, 2, 1118, 1, -105582, 0]
20 [1, 106700, 123700, 2, 1118, 1, -105582, 0]
12 [1, 106700, 123700, 2, 1118, 1, 2, 0]
13 [1, 106700, 123700, 2, 1118, 1, 2236, 0]
14 [1, 106700, 123700, 2, 1118, 1, -104464, 0]
15 [1, 106700, 123700, 2, 1118, 1, -104464, 0]
17 [1, 106700, 123700, 2, 1119, 1, -104464, 0]
18 [1, 106700, 123700, 2, 1119, 1, 1119, 0]
19 [1, 106700, 123700, 2, 1119, 1, -105581, 0]
20 [1, 106700, 123700, 2, 1119, 1, -105581, 0]
12 [1, 106700, 123700, 2, 1119, 1, 2, 0]
13 [1, 106700, 123700, 2, 1119, 1, 2238, 0]
14 [1, 106700, 123700, 2, 1119, 1, -104462, 0]
15 [1, 106700, 123700, 2, 1119, 1, -104462, 0]
17 [1, 106700, 123700, 2, 1120, 1, -104462, 0]
18 [1, 106700, 123700, 2, 1120, 1, 1120, 0]
19 [1, 106700, 123700, 2, 1120, 1, -105580, 0]
20 [1, 106700, 123700, 2, 1120, 1, -105580, 0]
12 [1, 106700, 123700, 2, 1120, 1, 2, 0]
13 [1, 106700, 123700, 2, 1120, 1, 2240, 0]
14 [1, 106700, 123700, 2, 1120, 1, -104460, 0]
15 [1, 106700, 123700, 2, 1120, 1, -104460, 0]
17 [1, 106700, 123700, 2, 1121, 1, -104460, 0]
18 [1, 106700, 123700, 2, 1121, 1, 1121, 0]
19 [1, 106700, 123700, 2, 1121, 1, -105579, 0]
20 [1, 106700, 123700, 2, 1121, 1, -105579, 0]
12 [1, 106700, 123700, 2, 1121, 1, 2, 0]
13 [1, 106700, 123700, 2, 1121, 1, 2242, 0]
14 [1, 106700, 123700, 2, 1121, 1, -104458, 0]
15 [1, 106700, 123700, 2, 1121, 1, -104458, 0]
17 [1, 106700, 123700, 2, 1122, 1, -104458, 0]
18 [1, 106700, 123700, 2, 1122, 1, 1122, 0]
19 [1, 106700, 123700, 2, 1122, 1, -105578, 0]
20 [1, 106700, 123700, 2, 1122, 1, -105578, 0]
12 [1, 106700, 123700, 2, 1122, 1, 2, 0]
13 [1, 106700, 123700, 2, 1122, 1, 2244, 0]
14 [1, 106700, 123700, 2, 1122, 1, -104456, 0]
15 [1, 106700, 123700, 2, 1122, 1, -104456, 0]
17 [1, 106700, 123700, 2, 1123, 1, -104456, 0]
18 [1, 106700, 123700, 2, 1123, 1, 1123, 0]
19 [1, 106700, 123700, 2, 1123, 1, -105577, 0]
20 [1, 106700, 123700, 2, 1123, 1, -105577, 0]
12 [1, 106700, 123700, 2, 1123, 1, 2, 0]
13 [1, 106700, 123700, 2, 1123, 1, 2246, 0]
14 [1, 106700, 123700, 2, 1123, 1, -104454, 0]
15 [1, 106700, 123700, 2, 1123, 1, -104454, 0]
17 [1, 106700, 123700, 2, 1124, 1, -104454, 0]
18 [1, 106700, 123700, 2, 1124, 1, 1124, 0]
19 [1, 106700, 123700, 2, 1124, 1, -105576, 0]
20 [1, 106700, 123700, 2, 1124, 1, -105576, 0]
12 [1, 106700, 123700, 2, 1124, 1, 2, 0]
13 [1, 106700, 123700, 2, 1124, 1, 2248, 0]
14 [1, 106700, 123700, 2, 1124, 1, -104452, 0]
15 [1, 106700, 123700, 2, 1124, 1, -104452, 0]
17 [1, 106700, 123700, 2, 1125, 1, -104452, 0]
18 [1, 106700, 123700, 2, 1125, 1, 1125, 0]
19 [1, 106700, 123700, 2, 1125, 1, -105575, 0]
20 [1, 106700, 123700, 2, 1125, 1, -105575, 0]
12 [1, 106700, 123700, 2, 1125, 1, 2, 0]
13 [1, 106700, 123700, 2, 1125, 1, 2250, 0]
14 [1, 106700, 123700, 2, 1125, 1, -104450, 0]
15 [1, 106700, 123700, 2, 1125, 1, -104450, 0]
17 [1, 106700, 123700, 2, 1126, 1, -104450, 0]
18 [1, 106700, 123700, 2, 1126, 1, 1126, 0]
19 [1, 106700, 123700, 2, 1126, 1, -105574, 0]
20 [1, 106700, 123700, 2, 1126, 1, -105574, 0]
12 [1, 106700, 123700, 2, 1126, 1, 2, 0]
13 [1, 106700, 123700, 2, 1126, 1, 2252, 0]
14 [1, 106700, 123700, 2, 1126, 1, -104448, 0]
15 [1, 106700, 123700, 2, 1126, 1, -104448, 0]
17 [1, 106700, 123700, 2, 1127, 1, -104448, 0]
18 [1, 106700, 123700, 2, 1127, 1, 1127, 0]
19 [1, 106700, 123700, 2, 1127, 1, -105573, 0]
20 [1, 106700, 123700, 2, 1127, 1, -105573, 0]
12 [1, 106700, 123700, 2, 1127, 1, 2, 0]
13 [1, 106700, 123700, 2, 1127, 1, 2254, 0]
14 [1, 106700, 123700, 2, 1127, 1, -104446, 0]
15 [1, 106700, 123700, 2, 1127, 1, -104446, 0]
17 [1, 106700, 123700, 2, 1128, 1, -104446, 0]
18 [1, 106700, 123700, 2, 1128, 1, 1128, 0]
19 [1, 106700, 123700, 2, 1128, 1, -105572, 0]
20 [1, 106700, 123700, 2, 1128, 1, -105572, 0]
12 [1, 106700, 123700, 2, 1128, 1, 2, 0]
13 [1, 106700, 123700, 2, 1128, 1, 2256, 0]
14 [1, 106700, 123700, 2, 1128, 1, -104444, 0]
15 [1, 106700, 123700, 2, 1128, 1, -104444, 0]
17 [1, 106700, 123700, 2, 1129, 1, -104444, 0]
18 [1, 106700, 123700, 2, 1129, 1, 1129, 0]
19 [1, 106700, 123700, 2, 1129, 1, -105571, 0]
20 [1, 106700, 123700, 2, 1129, 1, -105571, 0]
12 [1, 106700, 123700, 2, 1129, 1, 2, 0]
13 [1, 106700, 123700, 2, 1129, 1, 2258, 0]
